player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints
332,25-26-efl-cup-bristol-city-vs-fulham,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,87,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,25-26-efl-cup-brentford-vs-afc-bournemouth,45,0,0,0,0.0,0.09,0,1,0,2,35,19,0.0,2.0,2,0,0.0,0,0.0,1,0,1,0,0,0,0,2,8,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,46,91,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
295,25-26-efl-cup-mansfield-town-vs-everton,90,0,0,0,0.0,0.02,0,0,0,1,90,74,0.0,0.0,6,0,0.0,3,0.0,2,2,4,1,3,3,0,5,3,2,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
292,25-26-efl-cup-mansfield-town-vs-everton,87,0,0,0,0.0,0.22,0,0,0,2,80,50,0.0,2.0,8,2,0.0,1,0.0,0,0,4,0,2,1,0,4,1,2,0.0,2,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,87,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
303,25-26-efl-cup-mansfield-town-vs-everton,90,0,0,1,0.02,0.16,0,0,0,2,110,95,0.0,0.0,16,0,0.0,2,0.0,0,1,3,0,1,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,25-26-efl-cup-brentford-vs-afc-bournemouth,59,0,0,0,0.0,0.0,0,0,0,0,16,4,0.0,0.0,0,0,0.0,1,0.0,1,0,2,0,0,0,2,4,7,4,0.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,59,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
72,25-26-efl-cup-brentford-vs-afc-bournemouth,45,0,0,0,0.0,0.3,0,0,0,1,56,32,0.0,0.0,13,0,0.0,3,0.0,0,0,1,0,5,2,0,3,6,2,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,46,91,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,25-26-efl-cup-brentford-vs-afc-bournemouth,24,0,0,4,0.74,0.0,2,0,1,5,11,2,0.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.21,0,66,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,25-26-efl-cup-brentford-vs-afc-bournemouth,59,0,0,0,0.0,0.02,0,0,0,2,27,6,0.0,0.0,1,0,0.0,0,0.0,1,1,1,0,3,2,0,4,11,2,0.0,2,0.0,0,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,59,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,25-26-efl-cup-brentford-vs-afc-bournemouth,90,0,0,4,0.44,0.09,0,0,1,7,88,57,0.0,2.0,12,0,0.0,1,0.0,0,0,1,0,6,4,0,12,2,1,0.0,11,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,91,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,25-26-efl-cup-brentford-vs-afc-bournemouth,90,0,0,1,0.04,0.04,0,0,0,0,71,47,0.0,3.0,7,0,0.0,2,0.0,1,0,7,0,2,2,1,8,5,5,0.0,3,0.0,2,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,91,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,25-26-efl-cup-brentford-vs-afc-bournemouth,66,0,0,2,0.09,0.0,1,1,0,2,13,3,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,3,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.04,0,0,66,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
67,25-26-efl-cup-brentford-vs-afc-bournemouth,90,0,0,0,0.0,0.0,0,0,0,0,28,23,0.0,0.0,2,0,0.0,3,0.0,0,0,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2,1.56,-0.44,0,23,3,,0,0,0,0,0.0,0.0,0.0,0,0,91,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129,25-26-efl-cup-brentford-vs-afc-bournemouth,4,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,86,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
